project,vuln_commit,fix_commit,cve,cwe
tcpdump,35d146b7a66496d72cdeb95ccb33ab80a265ce90,b45a9a167ca6a3ef2752ae9d48d56ac14b001bfd,CVE-2017-13005,CWE-125
tcpdump,cbddb98484ea8ec1deece351abd56e063d775b38,a25211918f2e790c67d859d20ccf8dbb81da1598,CVE-2017-13003,CWE-125
tcpdump,7a923447fd49a069a0fd3b6c3547438ab5ee2123,cbddb98484ea8ec1deece351abd56e063d775b38,CVE-2017-13002,CWE-125
tcpdump,8512734883227c11568bb35da1d48b9f8466f43f,7a923447fd49a069a0fd3b6c3547438ab5ee2123,CVE-2017-13001,CWE-125
tcpdump,a7e5f58f402e6919ec444a57946bade7dfd6b184,8512734883227c11568bb35da1d48b9f8466f43f,CVE-2017-13000,CWE-125
tcpdump,3b32029db354cbc875127869d9b12a9addc75b50,979dcefd7b259e9e233f77fe1c5312793bfd948f,CVE-2017-12998,CWE-125
tcpdump,34cec721d39c76be1e0a600829a7b17bdfb832b6,6fca58f5f9c96749a575f52e20598ad43f5bdf30,CVE-2017-12996,CWE-125
tcpdump,866c60236c41cea1e1654c8a071897292f64be49,3a76fd7c95fced2c2f8c8148a9055c3a542eff29,CVE-2017-12995,CWE-835
tcpdump,6ec0c6fa63412c7a07a5bcb790a529c3563b4173,ffde45acf3348f8353fb4064a1b21683ee6b5ddf,CVE-2017-12994,CWE-125
tcpdump,d3aae71930676357fa25e84c45d99d9363ecfef2,b534e304568585707c4a92422aeca25cf908ff02,CVE-2017-12993,CWE-125
tcpdump,db24063b01cba8e9d4d88b7d8ac70c9000c104e4,e942fb84fbe3a73a98a00d2a279425872b5fb9d2,CVE-2017-12992,CWE-125
tcpdump,99798bd9a41bd3d03fdc1e949810a38967f20ed3,50a44b6b8e4f7c127440dbd4239cf571945cc1e7,CVE-2017-12991,CWE-125
tcpdump,2ecb9d2c67d9119250c54811a6ce4d0f2ddf44f1,db24063b01cba8e9d4d88b7d8ac70c9000c104e4,CVE-2017-12989,CWE-835
tcpdump,c2ef693866beae071a24b45c49f9674af1df4028,8934a7d6307267d301182f19ed162563717e29e3,CVE-2017-12988,CWE-125
tcpdump,7ac73d6cd41e9d4ac0ca7e6830ca390e195bb21c,de981e6070d168b58ec1bb0713ded77ed4ad87f4,CVE-2017-12901,CWE-125
tcpdump,1dcd10aceabbc03bf571ea32b892c522cbe923de,19d25dd8781620cd41bf178a5e2e27fc1cf242d0,CVE-2017-12898,CWE-125
tcpdump,f76e7feb41a4327d2b0978449bbdafe98d4a3771,1dcd10aceabbc03bf571ea32b892c522cbe923de,CVE-2017-12897,CWE-125
tcpdump,730fc35968c5433b9e2a829779057f4f9495dc51,2b62d1dda41590db29368ec7ba5f4faf3464765a,CVE-2017-12895,CWE-125
tcpdump,6f5ba2b651cd9d4b7fa8ee5c4f94460645877c45,730fc35968c5433b9e2a829779057f4f9495dc51,CVE-2017-12894,CWE-125
tcpdump,c6e0531b5def26ecf912e8de6ade86cbdaed3751,6f5ba2b651cd9d4b7fa8ee5c4f94460645877c45,CVE-2017-12893,CWE-125
tcpdump,af2cf04a9394c1a56227c2289ae8da262828294a,24182d959f661327525a20d9a94c98a8ec016778,CVE-2018-16452,CWE-674
tcpdump,4bfd71eee41a1db0647fa4d434841a51b07ec38a,af2cf04a9394c1a56227c2289ae8da262828294a,CVE-2018-16300,CWE-674
tcpdump,9a6eb27650463ad65dc75d1bfc972a0d0ad673ae,13d52e9c0e7caf7e6325b0051bc90a49968be67f,CVE-2018-16230,CWE-125
tcpdump,4846b3c5d0a850e860baf4f07340495d29837d09,211124b972e74f0da66bc8b16f181f78793e2f66,CVE-2018-16229,CWE-125
tcpdump,83a412a5275cac973c5841eca3511c766bed778d,4846b3c5d0a850e860baf4f07340495d29837d09,CVE-2018-16227,CWE-125
tcpdump,5e0aca029f886e2d3a6470b7defe2de4fa8d0b6b,e01c9bf76740802025c9328901b55ee4a0c49ed6,CVE-2018-14880,CWE-125
tcpdump,d7505276842e85bfd067fa21cdb32b8a2dc3c5e4,9ba91381954ad325ea4fd26b9c65a8bd9a2a85b6,CVE-2018-14879,CWE-120
tcpdump,aa3e54f594385ce7e1e319b0c84999e51192578b,12f66f69f7bf1ec1266ddbee90a7616cbf33696b,CVE-2018-14470,CWE-125
tcpdump,c24922e692a52121e853a84ead6b9337f4c08a94,396e94ff55a80d554b1fe46bf107db1e91008d6c,CVE-2018-14469,CWE-125
tcpdump,05a303c84c1cb4880eef1a4430df357526c79000,aa3e54f594385ce7e1e319b0c84999e51192578b,CVE-2018-14468,CWE-125
tcpdump,86326e880d31b328a151d45348c35220baa9a1ff,e3f3b445e2d20ac5d5b7fcb7559ce6beb55da0c9,CVE-2018-14467,CWE-125
tcpdump,e5ae1fd2c5d86277e76ec901ed5f311df731caff,c24922e692a52121e853a84ead6b9337f4c08a94,CVE-2018-14466,CWE-125
tcpdump,1a1bce0526a77b62e41531b00f8bb5e21fd4f3a3,bea2686c296b79609060a104cc139810785b0739,CVE-2018-14465,CWE-125
tcpdump,a152aebfd1114376ba266ed30416be596ef9d806,d97e94223720684c6aa740ff219e0d19426c2220,CVE-2018-14464,CWE-125
tcpdump,bea2686c296b79609060a104cc139810785b0739,3de07c772166b7e8e8bb4b9d1d078f1d901b570b,CVE-2018-14463,CWE-125
tcpdump,e5ec0d6b59b02423ef6a29544bca34b62745c180,1a1bce0526a77b62e41531b00f8bb5e21fd4f3a3,CVE-2018-14462,CWE-125
tcpdump,396e94ff55a80d554b1fe46bf107db1e91008d6c,aa5c6b710dfd8020d2c908d6b3bd41f1da719b3b,CVE-2018-14461,CWE-125
tcpdump,071190f7a96d273fe79dc6f3ca12153d8db1de00,a1eefe986065846b6c69dbc09afd9fa1a02c4a3d,CVE-2017-13687,CWE-125
tcpdump,a77ff09c46560bc895dea11dc9fe643486b056ac,29e5470e6ab84badbc31f4532bb7554a796d9d52,CVE-2017-13028,CWE-125
tcpdump,a25211918f2e790c67d859d20ccf8dbb81da1598,42073d54c53a496be40ae84152bbfe2c923ac7bc,CVE-2017-13004,CWE-125
tcpdump,b1928b44a51455706bcfcce676e5e79571f65ae3,9be4e0b5938b705e7e36cfcb110a740c6ff0cb97,CVE-2017-13000,CWE-125
tcpdump,9be4e0b5938b705e7e36cfcb110a740c6ff0cb97,a7e5f58f402e6919ec444a57946bade7dfd6b184,CVE-2017-13000,CWE-125
tcpdump,d17507ffa3e9742199b02a66aa940e79ababfa30,99798bd9a41bd3d03fdc1e949810a38967f20ed3,CVE-2017-12987,CWE-125
tcpdump,19d25dd8781620cd41bf178a5e2e27fc1cf242d0,c6e0531b5def26ecf912e8de6ade86cbdaed3751,CVE-2017-12899,CWE-125
tcpdump,a1eefe986065846b6c69dbc09afd9fa1a02c4a3d,f76e7feb41a4327d2b0978449bbdafe98d4a3771,CVE-2017-12896,CWE-125
tcpdump,fe5ad997c499d6a7b033f52dc7581a23959abfd1,da6f1a677bfa4476abaeaf9b1afe1c4390f51b41,CVE-2017-13034,CWE-125
tcpdump,0f1735981d7ee78af277fab4c29da83a3ce4da5e,1bc78d795cd5cad5525498658f414a11ea0a7e9c,CVE-2017-13032,CWE-125
tcpdump,29e5470e6ab84badbc31f4532bb7554a796d9d52,7029d15f148ef24bb7c6668bc640f5470d085e5a,CVE-2017-13029,CWE-125
tcpdump,ca336198e8bebccc18502de27672fdbd6eb34856,5edf405d7ed9fc92f4f43e8a3d44baa4c6387562,CVE-2017-13008,CWE-125
tcpdump,777edc563aacdaff66a0b829cecd2ccb09a10404,3b32029db354cbc875127869d9b12a9addc75b50,CVE-2017-12999,CWE-125
tcpdump,979dcefd7b259e9e233f77fe1c5312793bfd948f,34cec721d39c76be1e0a600829a7b17bdfb832b6,CVE-2017-12997,CWE-835
tcpdump,0318fa8b61bd6c837641129d585f1a73c652b1e0,66df248b49095c261138b5a5e34d341a6bf9ac7f,CVE-2017-12985,CWE-125
tcpdump,13d52e9c0e7caf7e6325b0051bc90a49968be67f,83a412a5275cac973c5841eca3511c766bed778d,CVE-2018-16228,CWE-125
tcpdump,3de07c772166b7e8e8bb4b9d1d078f1d901b570b,86326e880d31b328a151d45348c35220baa9a1ff,CVE-2018-14881,CWE-125
tcpdump,d95da9ea1ca48dbd0e91d0de5a3f3684c0b2e41d,32027e199368dad9508965aae8cd8de5b6ab5231,CVE-2020-8037,CWE-703
tigervnc,bbbb67ee32b4ce909157ffc5af13a449059d4cdf,d61a767d6842b530ffb532ddd5a3d233119aad40,CVE-2019-15691,CWE-672
tinc,85a841258c1a19282b48c6b8663128568c16d9ab,17a33dfd95b1a29e90db76414eb9622df9632320,CVE-2013-1428,CWE-119
tinyexr,2a5eac4ec8366e5f38fabcc8a10616776873f54a,a685e3332f61cd4e59324bf3f669d36973d64270,CVE-2020-19490,CWE-20
tinyproxy,84f203fb1c4733608c7283bbe794005a469c4b00,3764b8551463b900b5b4e3ec0cd9bb9182191cb7,,CWE-200
tpm,adfea973dfca35407de074ae2052be221e4b8956,0913d46b54eea18ecb88bb0e1654894e07e87ca8,CVE-2011-1162,CWE-200
tpm2-tools,8a8b796680883a05879729e2e7ddab5f94aea11c,c069e4f179d5e6653a84fb236816c375dca82515,CVE-2021-3565,CWE-798
trojita,11eb011feebf0876dbf490fa672d341e7d7fea90,25fffa3e25cbad85bbca804193ad336b090a9ce1,CVE-2014-2567,CWE-200
u-boot,b75fd37037bcca8a5e86f1648e8fb4e97cba345a,8f8c04bf1ebbd2f72f1643e7ad9617dafa6e5409,CVE-2022-34835,CWE-787
u-boot,cf3a4f1e86ecdd24f87b615051b49d8e1968c230,5d14ee4e53a81055d34ba280cb8fd90330f22a96,CVE-2019-14196,CWE-787
u-boot,e744bf3a4ba442a0e9ee1c509c70e1452e3a15d0,2ac0baab4aff1a0b45067d0b62f00c15f4e86856,,CWE-787
uftpd,e82248683ed7d53be1e01526f7b2a53dde545ef9,0fb2c031ce0ace07cc19cd2cb2143c4b5a63c9dd,CVE-2020-20276,CWE-787
unicorn,cf18982e1c29d354805863a8e017cddd974e3114,3d3deac5e6d38602b689c4fef5dac004f07a2e63,CVE-2022-29694,CWE-476
unicorn,34ddafcbcf6d16508a63623a68715394ea4e12d8,bf1713d9e011b55ca1f502a6779fc4722b4bb077,CVE-2021-36979,CWE-295
univention-corporate-server,4d486969a22f7acf77eadb56a157542f0332dd0d,a28053045bd2e778c50ed1acaf4e52e1e34f6e34,CVE-2019-1010283,CWE-200
util-linux,33c5fd0c5a774458470c86f9d318d8c48a9c9ccb,5ebbc3865d1e53ef42e5f121c41faab23dd59075,CVE-2013-0157,CWE-200
util-linux,4b39b6aefd5dd8ac68a92adc650dc13d5d54d704,11b51a46bfd3c340df251b2d20fe9d04d077a88e,CVE-2011-1676,CWE-264
util-linux,f5ea9eee5e45f9349e67506e3f7c81d8087c1cde,57202f5713afa2af20ffbb6ab5331481d0396f8d,CVE-2021-3995,CWE-703
uWebSockets,33968490b418e70869b9922c2c287814bf191710,03fca626a95130ab80f86adada54b29d27242759,CVE-2020-36406,CWE-787
v4l2loopback,432e9a4caf2e70bf0f7f8c0820bfbf57447db6d9,e4cd225557486c420f6a34411f98c575effd43dd,CVE-2022-2652,CWE-134
v4l2loopback,af1be06354eb2faa56bb3ce82fcd18e641fac89b,64a216af4c09c9ba9326057d7e78994271827eff,,CWE-787
veyon,afd0e6cf4a8afbe21203aec001ba003507a304d9,f231ec511b9a09f43f49b2c7bb7c60b8046276b1,CVE-2020-15261,CWE-295
virglrenderer,95e4af9f4daf020e802bb2e98baf3b5630fed42d,24f67de7a9088a873844a39be03cee6882260ac9,CVE-2019-18390,CWE-125
w3m,af592aa5f154f1b0366513ddc2f545032a7b8721,e2c7ecec6f9b730ad3c9bf8c8df9212970f183d7,CVE-2016-9624,CWE-476
w3m,3d4eeda9ec0cb91e23bab7dc260d4c515119eb4b,67be73b03a5ad581e331ec97cb275cd8a52719ed,CVE-2016-9437,CWE-119
weechat,40ccacb4330a64802b1f1e28ed9a6b6d3ca9197f,9904cb6d2eb40f679d8ff6557c22d53a3e3dc75a,CVE-2020-9759,CWE-476
wildmidi,84df18451fbc71a3d077fff69a65907f47a67eca,ad6d7cf88d6673167ca1f517248af9409a9f1be1,CVE-2017-11661,CWE-125
zlib,b8bd09801f4a2c224655e14edffc5793943a33d2,eff308af425b67093bab25f80f1ae950166bece1,CVE-2022-37434,CWE-787
ZLMediaKit,9ea98642c1442147ce99202b5c536bf654aff4d1,7d8b212a3c3368bc2f6507cb74664fc419eb9327,,CWE-703
znc,6d1ef8d09923388d4d5d390a4db898ca6194a2be,d229761821da38d984a9e4098ad96842490dc001,CVE-2020-13775,CWE-476
znc,d22fef8620cdd87490754f607e7153979731c69d,a4a5aeeb17d32937d8c7d743dae9a4cc755ce773,CVE-2018-14056,CWE-22
znc,def14c2b992f1c77b46d28b6dfe5bbc2693fdec1,2bd410ee5570cea127233f1133ea22f25174eb28,CVE-2013-2130,CWE-703
zsh,77d203f3fbbd76386bf197f9776269a1de580bb5,c187154f47697cdbf822c2f9d714d570ed4a0fd1,CVE-2021-45444,CWE-476
zziplib,812d6bd39e4b299d72bbc613f05db255a44b8e07,ac9ae39ef419e9f0f83da1e583314d8c7cda34a6,CVE-2020-18442,CWE-835
zziplib,a803559fa9194be895422ba3684cf6309b6bb598,0c0c9256b0903f664bca25dd8d924211f81e01d3,CVE-2018-6869,CWE-770
